date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:35:15	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.103cfe2a.delayed	(from https://www.merlionit.com/blog?s=home%20comfort)
11:35:15	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.103d056b.delayed	(from https://www.merlionit.com/blog?s=home%20comfort)
11:35:15	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1655668635	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.minb27f.css	(from https://www.merlionit.com/blog?s=home%20comfort)
11:35:15	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.103ffe2a.delayed	(from https://www.merlionit.com/blog?s=technological%20innovation)
11:35:15	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1040056b.delayed	(from https://www.merlionit.com/blog?s=technological%20innovation)
11:35:15	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1951516866	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min82ed.css	(from https://www.merlionit.com/blog?s=technological%20innovation)
11:35:15	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1042fe2a.delayed	(from https://www.merlionit.com/blog?s=security%20systems)
11:35:15	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1043056b.delayed	(from https://www.merlionit.com/blog?s=security%20systems)
11:35:16	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=166349887	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.minfe44.css	(from https://www.merlionit.com/blog?s=security%20systems)
11:35:16	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1045fe2a.delayed	(from https://www.merlionit.com/blog?s=climate%20automation)
11:35:16	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1046056b.delayed	(from https://www.merlionit.com/blog?s=climate%20automation)
11:35:16	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1512080444	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min58c3.css	(from https://www.merlionit.com/blog?s=climate%20automation)
11:35:16	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1048fe2a.delayed	(from https://www.merlionit.com/blog?s=connected%20devices)
11:35:16	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1049056b.delayed	(from https://www.merlionit.com/blog?s=connected%20devices)
11:35:16	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1104037362	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min8a88.css	(from https://www.merlionit.com/blog?s=connected%20devices)
11:35:16	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.104bfe2a.delayed	(from https://www.merlionit.com/blog?s=internet%20of%20things)
11:35:16	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.104c056b.delayed	(from https://www.merlionit.com/blog?s=internet%20of%20things)
11:35:17	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1611624790	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min341e.css	(from https://www.merlionit.com/blog?s=internet%20of%20things)
11:35:17	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.104efe2a.delayed	(from https://www.merlionit.com/blog?s=sustainability)
11:35:17	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.104f056b.delayed	(from https://www.merlionit.com/blog?s=sustainability)
11:35:17	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=273235990	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min296b.css	(from https://www.merlionit.com/blog?s=sustainability)
11:35:17	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1051fe2a.delayed	(from https://www.merlionit.com/blog?s=automation%20challenges)
11:35:17	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1052056b.delayed	(from https://www.merlionit.com/blog?s=automation%20challenges)
11:35:17	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=398510601	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min28a7.css	(from https://www.merlionit.com/blog?s=automation%20challenges)
11:35:18	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1054fe2a.delayed	(from https://www.merlionit.com/blog?s=monitoring%20systems.)
11:35:18	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1055056b.delayed	(from https://www.merlionit.com/blog?s=monitoring%20systems.)
11:35:18	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=621232211	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.mina781.css	(from https://www.merlionit.com/blog?s=monitoring%20systems.)
11:35:18	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1057fe2a.delayed	(from https://www.merlionit.com/blog?s=real%20estate%20regularization)
11:35:18	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1058056b.delayed	(from https://www.merlionit.com/blog?s=real%20estate%20regularization)
11:35:18	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1960178603	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.minc0c6.css	(from https://www.merlionit.com/blog?s=real%20estate%20regularization)
11:35:18	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.105afe2a.delayed	(from https://www.merlionit.com/blog?s=digital%20transformation)
11:35:18	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.105b056b.delayed	(from https://www.merlionit.com/blog?s=digital%20transformation)
11:35:18	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=829193012	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.minfcae.css	(from https://www.merlionit.com/blog?s=digital%20transformation)
11:35:19	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.105dfe2a.delayed	(from https://www.merlionit.com/blog?s=technology%20in%20real%20estate)
11:35:19	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.105e056b.delayed	(from https://www.merlionit.com/blog?s=technology%20in%20real%20estate)
11:35:19	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1246587429	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min96d6.css	(from https://www.merlionit.com/blog?s=technology%20in%20real%20estate)
11:35:19	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1060fe2a.delayed	(from https://www.merlionit.com/blog?s=digital%20tools)
11:35:19	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1061056b.delayed	(from https://www.merlionit.com/blog?s=digital%20tools)
11:35:19	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1528560527	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min9c92.css	(from https://www.merlionit.com/blog?s=digital%20tools)
11:35:19	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1063fe2a.delayed	(from https://www.merlionit.com/blog?s=bim)
11:35:19	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1064056b.delayed	(from https://www.merlionit.com/blog?s=bim)
11:35:20	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=961590096	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.mineb98.css	(from https://www.merlionit.com/blog?s=bim)
11:35:20	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1066fe2a.delayed	(from https://www.merlionit.com/blog?s=cad%20software)
11:35:20	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1067056b.delayed	(from https://www.merlionit.com/blog?s=cad%20software)
11:35:20	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1141020602	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.mind788.css	(from https://www.merlionit.com/blog?s=cad%20software)
11:35:20	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1069fe2a.delayed	(from https://www.merlionit.com/blog?s=blockchain%20in%20real%20estate)
11:35:20	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.106a056b.delayed	(from https://www.merlionit.com/blog?s=blockchain%20in%20real%20estate)
11:35:20	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=723412248	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min143c.css	(from https://www.merlionit.com/blog?s=blockchain%20in%20real%20estate)
11:35:21	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.106cfe2a.delayed	(from https://www.merlionit.com/blog?s=real%20estate%20process%20optimization)
11:35:21	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.106d056b.delayed	(from https://www.merlionit.com/blog?s=real%20estate%20process%20optimization)
11:35:21	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=2037857398	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.minbeba.css	(from https://www.merlionit.com/blog?s=real%20estate%20process%20optimization)
11:35:21	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.106ffe2a.delayed	(from https://www.merlionit.com/blog?s=real%20estate%20innovation)
11:35:21	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1070056b.delayed	(from https://www.merlionit.com/blog?s=real%20estate%20innovation)
11:35:21	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=467735787	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min3c44.css	(from https://www.merlionit.com/blog?s=real%20estate%20innovation)
11:35:21	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1072fe2a.delayed	(from https://www.merlionit.com/blog?s=property%20documentation)
11:35:21	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1073056b.delayed	(from https://www.merlionit.com/blog?s=property%20documentation)
11:35:21	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=231386330	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min5a66-2.css	(from https://www.merlionit.com/blog?s=property%20documentation)
11:35:22	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1075fe2a.delayed	(from https://www.merlionit.com/blog?s=public%20sector%20integration)
11:35:22	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1076056b.delayed	(from https://www.merlionit.com/blog?s=public%20sector%20integration)
11:35:22	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=503908063	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.mincd8f.css	(from https://www.merlionit.com/blog?s=public%20sector%20integration)
11:35:22	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1078fe2a.delayed	(from https://www.merlionit.com/blog?s=real%20estate%20efficiency)
11:35:22	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1079056b.delayed	(from https://www.merlionit.com/blog?s=real%20estate%20efficiency)
11:35:22	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1222933677	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min45f5.css	(from https://www.merlionit.com/blog?s=real%20estate%20efficiency)
11:35:22	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.107bfe2a.delayed	(from https://www.merlionit.com/blog?s=digital%20platforms)
11:35:22	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.107c056b.delayed	(from https://www.merlionit.com/blog?s=digital%20platforms)
11:35:22	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1876150629	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.minc2c3.css	(from https://www.merlionit.com/blog?s=digital%20platforms)
11:35:23	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.107efe2a.delayed	(from https://www.merlionit.com/blog?s=real%20estate%20regulation)
11:35:23	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.107f056b.delayed	(from https://www.merlionit.com/blog?s=real%20estate%20regulation)
11:35:23	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=967011068	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.mind0dd.css	(from https://www.merlionit.com/blog?s=real%20estate%20regulation)
11:35:23	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1081fe2a.delayed	(from https://www.merlionit.com/blog?s=mobile%20phones)
11:35:23	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1082056b.delayed	(from https://www.merlionit.com/blog?s=mobile%20phones)
11:35:23	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=855110470	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min4fdb.css	(from https://www.merlionit.com/blog?s=mobile%20phones)
11:35:23	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1084fe2a.delayed	(from https://www.merlionit.com/blog?s=smartphone%20evolution)
11:35:23	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1085056b.delayed	(from https://www.merlionit.com/blog?s=smartphone%20evolution)
11:35:24	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1722008544	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min2070.css	(from https://www.merlionit.com/blog?s=smartphone%20evolution)
11:35:24	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1087fe2a.delayed	(from https://www.merlionit.com/blog?s=history%20of%20mobile%20phones)
11:35:24	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1088056b.delayed	(from https://www.merlionit.com/blog?s=history%20of%20mobile%20phones)
11:35:24	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=954658064	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.mine365.css	(from https://www.merlionit.com/blog?s=history%20of%20mobile%20phones)
11:35:24	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.108afe2a.delayed	(from https://www.merlionit.com/blog?s=mobile%20phone%20history)
11:35:24	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.108b056b.delayed	(from https://www.merlionit.com/blog?s=mobile%20phone%20history)
11:35:24	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=662297657	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.minf4ec.css	(from https://www.merlionit.com/blog?s=mobile%20phone%20history)
11:35:25	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.108dfe2a.delayed	(from https://www.merlionit.com/blog?s=mobile%20communication)
11:35:25	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.108e056b.delayed	(from https://www.merlionit.com/blog?s=mobile%20communication)
11:35:25	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=757615582	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.mincf04.css	(from https://www.merlionit.com/blog?s=mobile%20communication)
11:35:25	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1090fe2a.delayed	(from https://www.merlionit.com/blog?s=touchscreen%20technology)
11:35:25	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1091056b.delayed	(from https://www.merlionit.com/blog?s=touchscreen%20technology)
11:35:25	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=154725007	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min581f.css	(from https://www.merlionit.com/blog?s=touchscreen%20technology)
11:35:25	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1093fe2a.delayed	(from https://www.merlionit.com/blog?s=mobile%20operating%20systems)
11:35:25	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1094056b.delayed	(from https://www.merlionit.com/blog?s=mobile%20operating%20systems)
11:35:25	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=952942967	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min6382.css	(from https://www.merlionit.com/blog?s=mobile%20operating%20systems)
11:35:26	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1096fe2a.delayed	(from https://www.merlionit.com/blog?s=digital%20camera)
11:35:26	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1097056b.delayed	(from https://www.merlionit.com/blog?s=digital%20camera)
11:35:26	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=244940337	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.minc05c.css	(from https://www.merlionit.com/blog?s=digital%20camera)
11:35:26	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.1099fe2a.delayed	(from https://www.merlionit.com/blog?s=mobile%20evolution)
11:35:26	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.109a056b.delayed	(from https://www.merlionit.com/blog?s=mobile%20evolution)
11:35:26	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=620643693	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min92f2.css	(from https://www.merlionit.com/blog?s=mobile%20evolution)
11:35:27	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.109cfe2a.delayed	(from https://www.merlionit.com/blog?s=mobile%20technology)
11:35:27	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=en&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.109d056b.delayed	(from https://www.merlionit.com/blog?s=mobile%20technology)
11:35:27	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1685878417	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min29a5.css	(from https://www.merlionit.com/blog?s=mobile%20technology)
11:35:27	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.109ffe2a.delayed	(from https://www.merlionit.com/blog?s=communication%20history)
